0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,default.payment.next.month
0.43878624,0.31597337,0.0,0.33999798,0.2573185,0.4090939,0.252965,0.31099164,0.37310445,0.29097608,0.48410353,0.39046448,0.13073075,0.0,0.20520362,0.0,0.0
0.5917004,0.4247914,0.0,0.61046743,0.20596294,0.47398844,0.3058807,0.815004,0.21197368,0.48696026,0.63225347,0.3406878,0.9113927,0.0,0.26966316,0.0,0.0
0.73367804,0.3668274,0.0,0.74719423,0.22067657,0.0006854571400000001,0.31052294,0.2504505,0.24083488,0.22174731,0.50352824,0.42294702,0.70428896,0.0,0.38544598,0.0,0.0
0.26652800000000004,0.27326322,0.0,0.25141016,0.2191834,0.3125876,0.16019195,0.22125313,0.3943971,0.14892438,0.55836666,0.47054422,0.2227599,0.0,0.284821,0.0,0.0
0.62604153,0.4807508,0.0,0.5003475000000001,0.36844575,0.4374907,0.17916457,0.3910894,0.47359312,0.31486747,0.51033777,0.58386415,0.35606465,0.0,0.32687402,0.0,0.0
0.5471241,0.35827446,0.0,0.3150663,0.16992944,0.32669390000000004,0.16214518,0.2843648,0.31277457,0.11215824,0.5092279000000001,0.40745708,0.58465064,0.0,0.29828316,0.0,0.0
0.46691152,0.3663137,0.0,0.58900994,0.33572197,0.4329421,0.20537643,0.7300033,0.30285359999999995,0.37322322,0.5445199000000001,0.47170237,1.0241082,0.0,0.27953720000000004,0.0,0.0
0.55747473,0.5518517,0.0,0.44721144,0.18383776,0.37139702,0.15033120000000005,0.22005862,0.33018175,0.13676183,0.5531448,0.49159625,0.7444295,0.0,0.5419676,0.0,0.0
0.5950439000000001,0.20577812,0.0,0.27495497,0.32767215,0.41684458,0.21661726,0.30320242,0.3532741,0.20778689,0.4408644000000001,0.28323153,0.42665413,0.0,0.2051915,0.0,0.0
0.49950925,0.5353922,0.0,0.4628516,0.33775997,0.36964744,0.14736743,0.20635033,0.098010756,0.15769728,0.46701002,0.4678802,0.5638831999999999,0.0,0.46001458,0.0,0.0
0.31664518,0.28329185,0.0,0.58921576,0.39702025,0.4142591,0.22670482,0.7566034,0.45736519,0.44201118,0.5618174,0.518126,0.6655448,0.0,0.25302812,0.0,0.0
0.9340667,0.4050877,0.0,0.77933824,0.32482937,0.4111717,0.25862768,0.5580204000000001,0.5437095999999999,0.34470475,0.6156520999999999,0.54825646,0.357199,0.0,0.2842829,0.0,0.0
0.33285287,0.5211698,0.0,0.84086055,0.18831508,0.38859826,0.2498926,0.7962389,0.4986337000000001,0.5465446999999999,0.86514306,0.77215225,0.6117855,0.0,0.406118,0.0,0.0
0.4358988,0.402629,0.0,0.7679103,0.40242347,0.3916197,0.22050479,0.7489634000000001,0.45657632,0.57954484,0.45025322,0.63110065,0.7799158,0.0,0.38096505,0.0,0.0
0.8125338000000001,0.3615618,0.0,0.2671283,0.19847004,0.4032869,0.25629747,0.4910775,0.31676024,0.18237297,0.5913309,0.4626385,0.58073264,0.0,0.2954888,0.0,0.0
0.9781059,0.5883305999999999,0.0,0.8202363000000001,0.16748187,0.2934123,0.33016232,0.5572559,0.38419026,0.37121883,0.79207665,0.61137706,0.48624462,0.0,0.31511465,0.0,0.0
0.8242074,0.3010221,0.0,0.79897314,0.42097446,0.31277546,0.13075118,0.4992045,0.61599845,0.20096944,0.5516399999999999,0.68157154,0.44338152,0.0,0.32302296,0.0,0.0
0.3903602000000001,0.3932042,0.0,0.41844577,0.2814987,0.25864556,0.15581946,0.21568847,0.41352734,0.33218846,0.344993,0.573563,0.31734422,0.0,0.44439265,0.0,0.0
0.85592943,0.59003794,0.0,0.5622146,0.20578945,0.36232492,0.23653138,0.38056096,0.37390694,0.25894183,0.8025607,0.41902637,0.7662619,0.0,0.6726597,0.0,0.0
0.64241457,0.63486195,0.0,0.30368507,0.20213291,0.5672401999999999,0.14205213,0.5013412,0.2515678,0.38850686,0.7628913,0.45986414,0.16215786,0.0,0.42033502,0.0,0.0
0.8166755,0.6448837,0.0,0.8358681999999998,0.4174885999999999,0.52233565,0.21633443,0.44976458,0.57296735,0.2164165,0.64323705,0.6962483,0.57992035,0.0,0.39026085,0.0,0.0
0.69448245,0.31986043,0.0,0.33120653,0.36282432,0.3923126,0.15597282,0.3476076,0.36186078,0.31904694,0.6778095000000001,0.15208966,0.41145724,0.0,0.38687724,0.0,0.0
0.57227796,0.5581794,0.0,0.71458113,0.16343653,0.4255431,0.21776481,0.74640715,0.34174043,0.394739,0.7320842,0.53516215,1.21654,0.0,0.50414264,0.0,0.0
0.772226,0.53399974,0.0,0.8010284000000001,0.24667554,0.39393836,0.26665959999999994,0.90137815,0.18198803,0.46859288,0.7551285,0.5234316,1.0946957,0.0,0.31658107,0.0,0.0
0.77647066,0.42302495,0.0,0.4265012,0.44467992,0.3764561,0.2377177,0.3710824,0.3441928,0.25373232,0.65703213,0.35911545,0.6003899,0.0,0.47100908,0.0,0.0
0.26069057,0.20665029,0.0,0.4479794,0.33719632,0.45233053,0.20454763,0.5980426999999999,0.21131802,0.37994802,0.6772268,0.28760502,0.81792706,0.0,0.45863268,0.0,0.0
0.2573857,0.2629744,0.0,0.62255985,0.36221233,0.39962304,0.17301284,0.61506444,0.42182243,0.66389626,0.53472674,0.44578773,0.60879546,0.0,0.495943,0.0,0.0
0.46371353,0.21707988,0.0,0.54434055,0.3385048,0.51005,0.21292199,0.7206022,0.56580555,0.3428896,0.5712014,0.35752714,1.0175343,0.0,0.36334234,0.0,0.0
0.6304929,0.570381,0.0,0.7023769,0.5987097,0.5044116,0.32523426,0.78352463,0.55686027,0.5916497,1.0940571,0.69350815,1.1117646,0.0,0.5202631,0.0,0.0
0.13096997,0.45373133,0.0,0.6322508000000001,0.32893223,0.43410987,0.18318395,0.5880406,0.25767264,0.41571367,0.6566514,0.5966378000000001,0.7278157,0.0,0.46199837,0.0,0.0
0.7278859000000001,0.3776824,0.0,0.3972996,0.4439424,0.3654283,0.20064704,0.38020843,0.3370488,0.19213927,0.43944296,0.44366673,0.5937148,0.0,0.19854395,0.0,0.0
0.34721103,0.25606906,0.0,0.63771194,0.38533294,0.44990304,0.22835533,0.7339986,0.43889275,0.47764456,0.6358038,0.53757185,0.6839565,0.0,0.26686950000000004,0.0,0.0
0.7902142,0.45527807,0.0,0.6858261,0.53148305,0.48900422,0.25756204,0.3627039,0.4255731,0.43542612,0.8067021,0.58425635,0.41716728,0.0,0.473699,0.0,0.0
0.51031446,0.6198868000000001,0.0,0.89624524,0.32851434,0.4419823000000001,0.22860749,0.7860136,0.40327987,0.5033103,0.65917426,0.71791553,0.9355878,0.0,0.44961193,0.0,0.0
0.30490359999999994,0.30650344,0.0,0.48949733,0.28214595,0.47558618,0.24692275,0.7309343,0.5389854000000001,0.43612847,0.7297602,0.54328114,0.76865697,0.0,0.4443843,0.0,0.0
0.44718307,0.17362165,0.0,0.19378856,0.26678187,0.32950765,0.15697266,0.26232293,0.29124945,0.09853773,0.40843007,0.30995876,0.40098315,0.0,0.17568511,0.0,0.0
0.6472154,0.35989016,0.0,0.34694546,0.23469566,0.4029146,0.20178354,0.33839506,0.34938142,0.17244142,0.50512916,0.39211783,0.5506416000000001,0.0,0.45782164,0.0,0.0
0.40095964,0.4169967000000001,0.0,0.7748297,0.3478446,0.438724,0.2152438,0.75827533,0.3973153,0.4745095,0.5637831,0.6298123999999999,0.7677297,0.0,0.30633417,0.0,0.0
0.26858044,0.5883699,0.0,0.6124783,0.15425335,0.3959193,0.17136969,0.5738571,0.17156,0.32841617,0.60147285,0.49474066,1.1214315,0.0,0.37328953,0.0,0.0
0.71169406,0.49160612,0.0,0.4440722,0.14665818,0.18954521,0.16466233,0.30805093,0.27401146,0.28141984,0.62239695,0.4892493,0.72243124,0.0,0.6025989,0.0,0.0
0.62831366,0.8760344999999999,0.0,1.0768993999999998,0.2852836,0.48045895,0.1541764,0.8103935,0.36883914,0.623067,0.7240505,0.7337435,1.0275784,0.0,0.4993178,0.0,0.0
0.67969507,0.70894426,0.0,0.7950718000000001,0.13014261,0.3507151,0.24652399,0.46214342,0.51775944,0.33612567,0.9514197,0.83635557,0.35603926,0.0,0.43766758,0.0,0.0
0.75054425,0.39314675,0.0,0.3780525,0.3402607,0.35980114,0.21108708,0.378677,0.3960382,0.19270238,0.57696,0.4347278,0.66677135,0.0,0.28175217,0.0,0.0
0.721449,0.5708616,0.0,0.51228017,0.27364388,0.4567422,0.15151335,0.37144992,0.25535908,0.18386462,0.4837491,0.48367226,0.6244827,0.0,0.36780667,0.0,0.0
0.35169053,0.3496025,0.0,0.6239116,0.24049859,0.44329378,0.1473223,0.75073725,0.49205482,0.52889246,0.6882464,0.44727117,0.6863735,0.0,0.23237038,0.0,0.0
0.6157129,0.13500372,0.0,0.65249866,0.20863228,0.5966964,0.24247383,0.17804589999999998,0.49526185,0.34346226,0.877647,0.61719286,0.45709512,0.0,0.17928252,0.0,0.0
0.33531746,0.26494354,0.0,0.6092204000000001,0.408747,0.43516877,0.22440082,0.746876,0.45030472,0.45589092,0.58062667,0.5506091,0.6885872,0.0,0.21175435,0.0,0.0
1.0306709,0.59674025,0.0,0.5397818,0.24660058,0.5769707,0.19837224,0.57707846,0.37813824,0.30893844,0.5302922,0.5005914,0.64677423,0.0,0.3988353,0.0,0.0
0.9485048,0.4709903,0.0,0.42246222,0.43876475,0.5200094,0.19646643,0.5098467999999999,0.49075004,0.3537513,0.48069474,0.38007072,0.5921696999999999,0.0,0.38094673,0.0,0.0
0.5258676,0.2235522,0.0,0.36827815,0.23023054,0.28261128,0.1984712,0.3711487,0.43414438,0.26678118,0.51463115,0.4930385000000001,0.22024515,0.0,0.15489179,0.0,0.0
0.44515797,0.21228135,0.0,0.5445156999999999,0.49336058,0.50151044,0.23912685,0.6787685999999999,0.26259083,0.46182403,0.6855836,0.31768894,0.8542421,0.0,0.40582624,0.0,0.0
0.71178645,0.31044823,0.0,0.57254845,0.36613053,0.27394453,0.13608788,0.47923,0.46246764,0.18192208,0.6030336,0.73074025,0.41379702,0.0,0.29591385,0.0,0.0
0.795633,0.67120034,0.0,1.0220556,0.44296235,0.4870191,0.23125727,0.46169615,0.73818207,0.42634258,0.5920877,0.86559874,0.36135563,0.0,0.49676216,0.0,0.0
0.57984596,0.42450157,0.0,0.7596374,0.23533326,0.58117545,0.2791967,0.8829952,0.56558317,0.47561496,0.68195856,0.65719837,0.8418117,0.0,0.49979013,0.0,0.0
0.344826,0.33905828,0.0,0.64275503,0.38416377,0.45900565,0.14109905,0.7533944,0.43377858,0.5381168000000001,0.5636102,0.4717901,0.6314443000000001,0.0,0.13392553,0.0,0.0
0.6925821,0.24750337,0.0,0.22203046,0.3881158,0.33598143,0.28914359999999995,0.281729,0.4267064,0.18918496,0.967113,0.35977685,0.7248361999999999,0.0,0.36874342,0.0,0.0
0.448747,0.34081185,0.0,0.24166702,0.19885954,0.24493012,0.14733109,0.18113795,0.32424554,0.23165168,0.368292,0.38247985,0.56152004,0.0,0.4925722,0.0,0.0
0.59932756,0.4314751,0.0,0.566937,0.32155209999999995,0.4108797000000001,0.21683535,0.36570767,0.43855163,0.29841006,0.40521756,0.5657502,0.30989490000000003,0.0,0.22473016,0.0,0.0
0.5571029000000001,0.24074337,0.0,0.43234795,0.3233684,0.34668323,0.20308015,0.38158795,0.49379218,0.2487411,0.48701733,0.4894497999999999,0.23201285,0.0,0.17740838,0.0,0.0
0.71417,0.4778634,0.0,0.6259732,0.4829825,0.37153402,0.21779217,0.34527788,0.5540149999999999,0.33705935,0.71597,0.60997576,0.5423967,0.0,0.31944520000000004,0.0,0.0
0.5540915,0.4561908,0.0,0.6173506999999999,0.34833437,0.38139385,0.21324514,0.2871974,0.34587765,0.33478087,0.583807,0.49926457,0.2960098,0.0,0.32139155,0.0,0.0
0.2205868,0.21065474,0.0,0.37726447,0.2170669,0.39833996,0.18943287,0.6190806,0.27614135,0.3095428,0.6228411,0.29958203,0.8550627000000001,0.0,0.3878262,0.0,0.0
0.32652035,0.49054733,0.0,0.7145239000000001,0.32534,0.53264767,0.26017073,0.69722867,0.40798995,0.5211567,0.47566542,0.5667526999999999,0.74013644,0.0,0.31823987,0.0,0.0
0.70007217,0.35140142,0.0,0.44402957,0.40189275,0.36567116,0.19241886,0.364218,0.28744733,0.20127004,0.40851623,0.3976532,0.5084219,0.0,0.26090816,0.0,0.0
0.4485846,0.24899152,0.0,0.43964314,0.39323905,0.3907683,0.198255,0.27191406,0.35418373,0.28551337,0.5846164,0.43983844,0.15133646,0.0,0.3577888,0.0,0.0
0.33241925,0.27680140000000003,0.0,0.6364008000000001,0.40519115,0.4341975,0.2351623,0.73977166,0.42642468,0.47910252,0.6232935000000001,0.48815453,0.63655233,0.0,0.34433588,0.0,0.0
0.61205846,0.5950214,0.0,0.69724435,0.3292372,0.44279557,0.2359924,0.76110107,0.34108686,0.419409,0.74359804,0.56205857,1.2502683,0.0,0.47786376,0.0,0.0
